"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"19.50",2.212,3.303333,
"19.55",2.216,3.311666,
"19.60",2.22,3.32,
"19.65",2.224,3.328333,
"19.70",2.227,3.336667,
"19.75",2.232,3.345,
"19.80",2.235,3.353333,
"19.85",2.239,3.361666,
"19.90",2.243,3.37,
"19.95",2.247,3.378333,
"20.00",2.249,3.386667,
"20.05",2.254,3.395,
"20.10",2.258,3.403333,
"20.15",2.263,3.411667,
"20.20",2.265,3.42,
"20.25",2.269,3.428333,
"20.30",2.273,3.436666,
"20.35",2.277,3.445,
"20.40",2.282,3.453333,
"20.45",2.285,3.461667,
"20.50",2.289,3.47,
"20.55",2.292,3.478333,
"20.60",2.295,3.486666,
"20.65",2.298,3.495,
"20.70",2.302,3.503333,
"20.75",2.306,3.511667,
"20.80",2.31,3.52,
"20.85",2.314,3.528333,
"20.90",2.318,3.536667,
"20.95",2.324,3.545,
"21.00",2.327,3.553333,
"21.05",2.332,3.561666,
"21.10",2.335,3.57,
"21.15",2.34,3.578333,
"21.20",2.342,3.586667,
"21.25",2.346,3.595,
"21.30",2.35,3.603333,
"21.35",2.354,3.611666,
"21.40",2.358,3.62,
"21.45",2.361,3.628333,
"21.50",2.366,3.636667,
"21.55",2.37,3.645,
"21.60",2.373,3.653333,
"21.65",2.376,3.661667,
"21.70",2.378,3.67,
"21.75",2.383,3.678333,
"21.80",2.387,3.686666,
"21.85",2.392,3.695,
"21.90",2.396,3.703333,
"21.95",2.399,3.711667,
"22.00",2.401,3.72,
"22.05",2.405,3.728667,
"22.10",2.41,3.737,
"22.15",2.415,3.745333,
"22.20",2.42,3.753333,
"22.25",2.425,3.762,
"22.30",2.428,3.770333,
"22.35",2.43,3.778333,
"22.40",2.432,3.787,
"22.45",2.435,3.795333,
"22.50",2.44,3.803667,
"22.55",2.445,3.812,
"22.60",2.45,3.820333,
"22.65",2.453,3.828666,
"22.70",2.456,3.837,
"22.75",2.459,3.845333,
"22.80",2.463,3.853667,
"22.85",2.467,3.862,
"22.90",2.471,3.870333,
"22.95",2.477,3.878667,
"23.00",2.481,3.887,
"23.05",2.486,3.895333,
"23.10",2.49,3.903666,
"23.15",2.495,3.912,
"23.20",2.497,3.920333,
"23.25",2.501,3.928667,
"23.30",2.506,3.937,
"23.35",2.51,3.945333,
"23.40",2.515,3.953666,
"23.45",2.52,3.962,
"23.50",2.524,3.970333,
"23.55",2.528,3.978667,
"23.60",2.53,3.987,
"23.65",2.532,3.995333,
"23.70",2.535,4.003667,
"23.75",2.538,4.011667,
"23.80",2.542,4.02,
"23.85",2.547,4.028334,
"23.90",2.552,4.036667,
"23.95",2.557,4.045,
"24.00",2.559,4.053333,
"24.05",2.563,4.061667,
"24.10",2.568,4.070333,
"24.15",2.573,4.078667,
"24.20",2.577,4.087,
"24.25",2.58,4.095,
"24.30",2.582,4.103667,
"24.35",2.586,4.112,
"24.40",2.589,4.12,
"24.45",2.593,4.128667,
"24.50",2.598,4.137,
"24.55",2.602,4.145,
"24.60",2.606,4.153667,
"24.65",2.608,4.161667,
"24.70",2.612,4.17,
"24.75",2.616,4.178333,
"24.80",2.62,4.187,
"24.85",2.624,4.195,
"24.90",2.629,4.203667,
"24.95",2.633,4.212,
"25.00",2.636,4.220334,
"25.05",2.642,4.228667,
"25.10",2.645,4.237,
"25.15",2.649,4.245334,
"25.20",2.654,4.253667,
"25.25",2.657,4.262,
"25.30",2.661,4.270333,
"25.35",2.665,4.278667,
"25.40",2.67,4.287,
"25.45",2.675,4.295333,
"25.50",2.679,4.303667,
"25.55",2.683,4.312,
"25.60",2.685,4.320333,
"25.65",2.689,4.328667,
"25.70",2.693,4.336667,
"25.75",2.698,4.345334,
"25.80",2.701,4.353333,
"25.85",2.704,4.361667,
"25.90",2.707,4.37,
"25.95",2.712,4.378667,
"26.00",2.716,4.387,
"26.05",2.721,4.395,
"26.10",2.725,4.403334,
"26.15",2.73,4.411667,
"26.20",2.733,4.42,
"26.25",2.738,4.428333,
"26.30",2.743,4.436667,
"26.35",2.747,4.445,
"26.40",2.749,4.453333,
"26.45",2.755,4.461667,
"26.50",2.758,4.47,
"26.55",2.763,4.478333,
"26.60",2.767,4.486667,
"26.65",2.77,4.495,
"26.70",2.773,4.503334,
"26.75",2.778,4.511667,
"26.80",2.782,4.52,
"26.85",2.787,4.528334,
"26.90",2.79,4.536667,
"26.95",2.792,4.545,
"27.00",2.796,4.553333,
"27.05",2.8,4.561667,
"27.10",2.805,4.57,
"27.15",2.812,4.578333,
"27.20",2.816,4.586667,
"27.25",2.82,4.595,
"27.30",2.825,4.603333,
"27.35",2.829,4.611667,
"27.40",2.831,4.62,
"27.45",2.837,4.628334,
"27.50",2.84,4.636667,
"27.55",2.845,4.645,
"27.60",2.849,4.653334,
"27.65",2.852,4.661667,
"27.70",2.856,4.67,
"27.75",2.86,4.678333,
"27.80",2.862,4.686667,
"27.85",2.868,4.695,
"27.90",2.871,4.703333,
"27.95",2.875,4.711667,
"28.00",2.878,4.72,
"28.05",2.881,4.728333,
"28.10",2.887,4.736667,
"28.15",2.892,4.745,
"28.20",2.897,4.753334,
"28.25",2.902,4.761667,
"28.30",2.904,4.77,
"28.35",2.908,4.778334,
"28.40",2.912,4.786667,
"28.45",2.916,4.795333,
"28.50",2.923,4.803333,
"28.55",2.928,4.811667,
"28.60",2.931,4.820333,
"28.65",2.935,4.828333,
"28.70",2.939,4.837,
"28.75",2.943,4.845,
"28.80",2.946,4.853667,
"28.85",2.95,4.861667,
"28.90",2.954,4.870334,
"28.95",2.958,4.878667,
"29.00",2.961,4.887,
"29.05",2.965,4.895333,
"29.10",2.97,4.903667,
"29.15",2.974,4.912,
"29.20",2.978,4.920333,
"29.25",2.982,4.928333,
"29.30",2.985,4.937,
"29.35",2.991,4.945,
"29.40",2.997,4.953333,
"29.45",3.002,4.961667,
"29.50",3.007,4.97,
"29.55",3.011,4.978333,
"29.60",3.014,4.986667,
"29.65",3.018,4.995,
"29.70",3.021,5.003334,
"29.75",3.025,5.011667,
"29.80",3.03,5.02,
"29.85",3.034,5.028334,
"29.90",3.039,5.036667,
"29.95",3.044,5.045,
"30.00",3.048,5.053333,
"30.05",3.053,5.061667,
"30.10",3.058,5.07,
"30.15",3.063,5.078333,
"30.20",3.068,5.086667,
"30.25",3.072,5.095,
"30.30",3.076,5.103333,
"30.35",3.079,5.111667,
"30.40",3.082,5.12,
"30.45",3.087,5.128334,
"30.50",3.091,5.136667,
"30.55",3.095,5.145,
"30.60",3.099,5.153334,
"30.65",3.102,5.161667,
"30.70",3.107,5.17,
"30.75",3.112,5.178333,
"30.80",3.116,5.186667,
"30.85",3.12,5.195,
"30.90",3.125,5.203333,
"30.95",3.131,5.211667,
"31.00",3.136,5.22,
"31.05",3.14,5.228333,
"31.10",3.145,5.236667,
"31.15",3.148,5.245334,
"31.20",3.153,5.253334,
"31.25",3.157,5.261667,
"31.30",3.162,5.27,
"31.35",3.167,5.278334,
"31.40",3.17,5.286667,
"31.45",3.174,5.295,
"31.50",3.178,5.303333,
"31.55",3.182,5.311667,
"31.60",3.186,5.32,
"31.65",3.191,5.328333,
"31.70",3.196,5.336667,
"31.75",3.202,5.345,
"31.80",3.205,5.353333,
"31.85",3.21,5.361667,
"31.90",3.214,5.37,
"31.95",3.218,5.378667,
"32.00",3.223,5.387,
"32.05",3.228,5.395,
"32.10",3.232,5.403667,
"32.15",3.236,5.411667,
"32.20",3.241,5.42,
"32.25",3.245,5.428333,
"32.30",3.25,5.436667,
"32.35",3.255,5.445,
"32.40",3.261,5.453333,
"32.45",3.266,5.461667,
"32.50",3.27,5.47,
"32.55",3.275,5.478333,
"32.60",3.279,5.486667,
"32.65",3.283,5.495,
"32.70",3.289,5.503667,
"32.75",3.294,5.511667,
"32.80",3.297,5.52,
"32.85",3.301,5.528334,
"32.90",3.305,5.536667,
"32.95",3.311,5.545333,
"33.00",3.316,5.553667,
"33.05",3.321,5.561667,
"33.10",3.327,5.57,
"33.15",3.331,5.578667,
"33.20",3.335,5.586667,
"33.25",3.34,5.595,
"33.30",3.344,5.603333,
"33.35",3.349,5.611667,
"33.40",3.352,5.62,
"33.45",3.356,5.628334,
"33.50",3.361,5.636667,
"33.55",3.367,5.645,
"33.60",3.372,5.653334,
"33.65",3.377,5.661667,
"33.70",3.383,5.67,
"33.75",3.387,5.678333,
"33.80",3.392,5.686667,
"33.85",3.396,5.695,
"33.90",3.401,5.703333,
"33.95",3.406,5.711667,
"34.00",3.41,5.72,
"34.05",3.415,5.728333,
"34.10",3.418,5.736667,
"34.15",3.422,5.745,
"34.20",3.426,5.753334,
"34.25",3.432,5.761667,
"34.30",3.438,5.77,
"34.35",3.444,5.778334,
"34.40",3.449,5.786667,
"34.45",3.452,5.795,
"34.50",3.458,5.803333,
"34.55",3.462,5.811667,
"34.60",3.466,5.82,
"34.65",3.472,5.828333,
"34.70",3.476,5.837,
"34.75",3.481,5.845334,
"34.80",3.485,5.853667,
"34.85",3.489,5.862,
"34.90",3.492,5.87,
"34.95",3.496,5.878667,
"35.00",3.501,5.887,
"35.05",3.506,5.895333,
"35.10",3.512,5.903667,
"35.15",3.517,5.912,
"35.20",3.521,5.92,
"35.25",3.526,5.928333,
"35.30",3.529,5.936667,
"35.35",3.534,5.945,
"35.40",3.539,5.953333,
"35.45",3.543,5.961667,
"35.50",3.548,5.97,
"35.55",3.553,5.978333,
"35.60",3.557,5.986667,
"35.65",3.562,5.995,
"35.70",3.568,6.003334,
"35.75",3.572,6.011667,
"35.80",3.577,6.02,
"35.85",3.581,6.028334,
"35.90",3.585,6.036667,
"35.95",3.59,6.045,
"36.00",3.594,6.053333,
"36.05",3.599,6.061667,
"36.10",3.605,6.07,
"36.15",3.611,6.078333,
"36.20",3.616,6.086667,
"36.25",3.623,6.095,
"36.30",3.629,6.103333,
"36.35",3.633,6.111667,
"36.40",3.638,6.12,
"36.45",3.643,6.128334,
"36.50",3.647,6.136667,
"36.55",3.653,6.145,
"36.60",3.658,6.153334,
"36.65",3.662,6.161667,
"36.70",3.667,6.17,
"36.75",3.672,6.178333,
"36.80",3.678,6.186667,
"36.85",3.682,6.195,
"36.90",3.686,6.203333,
"36.95",3.691,6.212,
"37.00",3.696,6.22,
"37.05",3.701,6.228667,
"37.10",3.707,6.237,
"37.15",3.711,6.245334,
"37.20",3.716,6.253667,
"37.25",3.72,6.261667,
"37.30",3.725,6.27,
"37.35",3.731,6.278334,
"37.40",3.737,6.286667,
"37.45",3.743,6.295,
"37.50",3.747,6.303333,
"37.55",3.751,6.311667,
"37.60",3.755,6.32,
"37.65",3.759,6.328333,
"37.70",3.765,6.336667,
"37.75",3.77,6.345,
"37.80",3.773,6.353333,
"37.85",3.778,6.361667,
"37.90",3.783,6.37,
"37.95",3.788,6.378334,
"38.00",3.792,6.386667,
"38.05",3.797,6.395,
"38.10",3.801,6.403334,
"38.15",3.807,6.411667,
"38.20",3.813,6.42,
"38.25",3.819,6.428333,
"38.30",3.823,6.436667,
"38.35",3.828,6.445,
"38.40",3.834,6.453333,
"38.45",3.839,6.462,
"38.50",3.846,6.470334,
"38.55",3.853,6.478333,
"38.60",3.857,6.487,
"38.65",3.863,6.495334,
"38.70",3.867,6.503667,
"38.75",3.872,6.512,
"38.80",3.875,6.520333,
"38.85",3.879,6.528667,
"38.90",3.885,6.537,
"38.95",3.889,6.545333,
"39.00",3.896,6.553667,
"39.05",3.902,6.562,
"39.10",3.907,6.57,
"39.15",3.913,6.578333,
"39.20",3.918,6.587,
"39.25",3.923,6.595,
"39.30",3.928,6.603333,
"39.35",3.933,6.611667,
"39.40",3.936,6.620334,
"39.45",3.94,6.628667,
"39.50",3.945,6.636667,
"39.55",3.952,6.645333,
"39.60",3.957,6.653667,
"39.65",3.963,6.661667,
"39.70",3.969,6.67,
"39.75",3.974,6.678333,
"39.80",3.98,6.686667,
"39.85",3.986,6.695,
"39.90",3.99,6.703333,
"39.95",3.995,6.711667,
"40.00",3.999,6.72,
"40.05",4.004,6.728333,
"40.10",4.009,6.736667,
"40.15",4.014,6.745,
"40.20",4.019,6.753334,
"40.25",4.025,6.761667,
"40.30",4.029,6.77,
"40.35",4.035,6.778334,
"40.40",4.04,6.786667,
"40.45",4.045,6.795,
"40.50",4.051,6.803333,
"40.55",4.057,6.811667,
"40.60",4.061,6.82,
"40.65",4.066,6.828333,
"40.70",4.07,6.836667,
"40.75",4.076,6.845,
"40.80",4.08,6.853333,
"40.85",4.085,6.861667,
"40.90",4.09,6.87,
"40.95",4.095,6.878667,
"41.00",4.099,6.886667,
"41.05",4.105,6.895333,
"41.10",4.111,6.903667,
"41.15",4.117,6.911667,
"41.20",4.123,6.92,
"41.25",4.128,6.928333,
"41.30",4.134,6.936667,
"41.35",4.141,6.945,
"41.40",4.147,6.953667,
"41.45",4.153,6.962,
"41.50",4.158,6.970334,
"41.55",4.162,6.978667,
"41.60",4.166,6.987,
"41.65",4.171,6.995334,
"41.70",4.177,7.003667,
"41.75",4.183,7.011667,
"41.80",4.189,7.020333,
"41.85",4.195,7.028334,
"41.90",4.199,7.036667,
"41.95",4.205,7.045,
"42.00",4.21,7.053333,
"42.05",4.214,7.061667,
"42.10",4.22,7.07,
"42.15",4.225,7.078333,
"42.20",4.23,7.086667,
"42.25",4.235,7.095,
"42.30",4.241,7.103333,
"42.35",4.246,7.111667,
"42.40",4.25,7.12,
"42.45",4.256,7.128334,
"42.50",4.26,7.136667,
"42.55",4.266,7.145,
"42.60",4.272,7.153334,
"42.65",4.277,7.161667,
"42.70",4.282,7.17,
"42.75",4.286,7.178667,
"42.80",4.292,7.186667,
"42.85",4.298,7.195,
"42.90",4.304,7.203333,
"42.95",4.31,7.211667,
"43.00",4.314,7.220334,
"43.05",4.319,7.228333,
"43.10",4.324,7.236667,
"43.15",4.329,7.245,
"43.20",4.334,7.253334,
"43.25",4.34,7.261667,
"43.30",4.347,7.27,
"43.35",4.353,7.278334,
"43.40",4.359,7.286667,
"43.45",4.364,7.295,
"43.50",4.37,7.303333,
"43.55",4.376,7.311667,
"43.60",4.38,7.32,
"43.65",4.385,7.328333,
"43.70",4.392,7.336667,
"43.75",4.397,7.345,
"43.80",4.403,7.353333,
"43.85",4.41,7.361667,
"43.90",4.413,7.37,
"43.95",4.418,7.378334,
"44.00",4.423,7.386667,
"44.05",4.428,7.395,
"44.10",4.434,7.403334,
"44.15",4.441,7.411667,
"44.20",4.448,7.42,
"44.25",4.455,7.428333,
"44.30",4.46,7.436667,
"44.35",4.466,7.445,
"44.40",4.472,7.453333,
"44.45",4.477,7.461667,
"44.50",4.483,7.47,
"44.55",4.488,7.478333,
"44.60",4.493,7.486667,
"44.65",4.499,7.495,
"44.70",4.504,7.503334,
"44.75",4.509,7.511667,
"44.80",4.515,7.520333,
"44.85",4.52,7.528334,
"44.90",4.526,7.536667,
"44.95",4.53,7.545333,
"45.00",4.535,7.553333,
"45.05",4.54,7.562,
