"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"16.10",.712,.8206667,
"16.15",.713,.8233333,
"16.20",.716,.8256667,
"16.25",.718,.8283333,
"16.30",.72,.831,
"16.35",.722,.8333333,
"16.40",.723,.836,
"16.45",.725,.8383333,
"16.50",.727,.841,
"16.55",.73,.8433333,
"16.60",.731,.846,
"16.65",.733,.8483334,
"16.70",.734,.851,
"16.75",.735,.8533334,
"16.80",.738,.856,
"16.85",.741,.8583333,
"16.90",.743,.861,
"16.95",.746,.8633333,
"17.00",.748,.866,
"17.05",.751,.8683333,
"17.10",.752,.871,
"17.15",.755,.8733333,
"17.20",.756,.876,
"17.25",.758,.8783333,
"17.30",.759,.881,
"17.35",.761,.8833333,
"17.40",.764,.886,
"17.45",.767,.8883333,
"17.50",.767,.891,
"17.55",.771,.8933333,
"17.60",.775,.896,
"17.65",.777,.8983333,
"17.70",.778,.901,
"17.75",.779,.9033333,
"17.80",.781,.906,
"17.85",.783,.9083334,
"17.90",.784,.911,
"17.95",.785,.9136667,
"18.00",.786,.916,
"18.05",.789,.9183334,
"18.10",.792,.921,
"18.15",.795,.9236667,
"18.20",.797,.926,
"18.25",.799,.9286667,
"18.30",.8,.931,
"18.35",.802,.9336666,
"18.40",.805,.936,
"18.45",.805,.9383333,
"18.50",.807,.941,
"18.55",.809,.9433333,
"18.60",.811,.946,
"18.65",.813,.9483333,
"18.70",.814,.951,
"18.75",.817,.9533333,
"18.80",.82,.956,
"18.85",.822,.9583333,
"18.90",.823,.961,
"18.95",.827,.9633333,
"19.00",.829,.966,
"19.05",.831,.9683333,
"19.10",.833,.971,
"19.15",.834,.9733334,
"19.20",.836,.976,
"19.25",.838,.9783334,
"19.30",.839,.981,
"19.35",.841,.9833333,
"19.40",.843,.986,
"19.45",.845,.9883333,
"19.50",.846,.991,
"19.55",.849,.9933333,
"19.60",.851,.996,
"19.65",.854,.9983333,
"19.70",.855,1.001,
"19.75",.857,1.003667,
"19.80",.86,1.006,
"19.85",.862,1.008667,
