"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"38.55",.642,1.944,
"38.60",.643,1.946333,
"38.65",.642,1.949,
"38.70",.643,1.951333,
"38.75",.645,1.953667,
"38.80",.646,1.956333,
"38.85",.646,1.958667,
"38.90",.647,1.961333,
"38.95",.649,1.964,
"39.00",.65,1.966333,
"39.05",.649,1.969,
"39.10",.65,1.971333,
"39.15",.653,1.973667,
"39.20",.653,1.976333,
"39.25",.652,1.979,
"39.30",.653,1.981333,
"39.35",.656,1.983667,
"39.40",.656,1.986333,
"39.45",.656,1.989,
"39.50",.658,1.991333,
"39.55",.66,1.994,
"39.60",.661,1.996333,
"39.65",.661,1.999,
"39.70",.663,2.001333,
"39.75",.664,2.004,
"39.80",.665,2.006333,
"39.85",.664,2.009,
"39.90",.664,2.011333,
"39.95",.667,2.014,
"40.00",.669,2.016333,
"40.05",.668,2.019,
"40.10",.67,2.021333,
"40.15",.673,2.024,
"40.20",.673,2.026333,
"40.25",.673,2.029,
"40.30",.673,2.031333,
"40.35",.674,2.034,
"40.40",.674,2.036333,
"40.45",.674,2.039,
"40.50",.675,2.041333,
"40.55",.676,2.044,
"40.60",.677,2.046333,
"40.65",.677,2.049,
"40.70",.679,2.051333,
"40.75",.681,2.054,
"40.80",.684,2.056333,
"40.85",.681,2.059,
"40.90",.683,2.061333,
"40.95",.687,2.064,
"41.00",.688,2.066333,
"41.05",.688,2.069,
"41.10",.688,2.071667,
"41.15",.691,2.074,
"41.20",.692,2.076333,
"41.25",.69,2.079,
"41.30",.691,2.081333,
"41.35",.694,2.084,
"41.40",.695,2.086333,
"41.45",.693,2.089,
"41.50",.694,2.091333,
"41.55",.698,2.094,
"41.60",.698,2.096333,
"41.65",.696,2.098667,
"41.70",.697,2.101333,
"41.75",.7,2.104,
"41.80",.702,2.106333,
"41.85",.702,2.109,
"41.90",.703,2.111333,
"41.95",.705,2.114,
"42.00",.705,2.116333,
"42.05",.705,2.118667,
"42.10",.706,2.121333,
"42.15",.708,2.124,
"42.20",.708,2.126333,
"42.25",.707,2.129,
"42.30",.708,2.131333,
"42.35",.711,2.134,
"42.40",.712,2.136333,
"42.45",.711,2.139,
"42.50",.712,2.141333,
"42.55",.714,2.144,
"42.60",.715,2.146333,
"42.65",.714,2.148667,
"42.70",.716,2.151333,
"42.75",.718,2.154,
"42.80",.72,2.156333,
"42.85",.718,2.159,
"42.90",.719,2.161333,
"42.95",.722,2.164,
"43.00",.723,2.166333,
"43.05",.723,2.169,
"43.10",.725,2.171333,
