"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"19.00",1.267,3.215333,
"19.05",1.271,3.223667,
"19.10",1.273,3.232,
"19.15",1.276,3.240333,
"19.20",1.279,3.248667,
"19.25",1.282,3.257,
"19.30",1.285,3.265333,
"19.35",1.286,3.273667,
"19.40",1.292,3.282,
"19.45",1.298,3.290333,
"19.50",1.302,3.298667,
"19.55",1.307,3.307,
"19.60",1.312,3.315333,
"19.65",1.317,3.323667,
"19.70",1.318,3.332,
"19.75",1.322,3.340333,
"19.80",1.327,3.348667,
"19.85",1.33,3.357,
"19.90",1.333,3.365333,
"19.95",1.337,3.373667,
"20.00",1.341,3.382,
"20.05",1.345,3.390333,
"20.10",1.348,3.398667,
"20.15",1.352,3.407,
"20.20",1.356,3.415333,
"20.25",1.36,3.423667,
"20.30",1.363,3.432,
"20.35",1.367,3.440333,
"20.40",1.37,3.448667,
"20.45",1.376,3.457,
"20.50",1.378,3.465333,
"20.55",1.383,3.473667,
"20.60",1.388,3.482,
"20.65",1.393,3.490333,
"20.70",1.396,3.498667,
"20.75",1.399,3.507,
"20.80",1.403,3.515333,
"20.85",1.408,3.523667,
"20.90",1.412,3.532,
"20.95",1.416,3.54,
"21.00",1.42,3.548333,
"21.05",1.424,3.556667,
"21.10",1.426,3.565333,
"21.15",1.43,3.573667,
"21.20",1.434,3.582,
"21.25",1.438,3.59,
"21.30",1.44,3.598333,
"21.35",1.444,3.606667,
"21.40",1.449,3.615,
"21.45",1.453,3.623333,
"21.50",1.457,3.631667,
"21.55",1.461,3.64,
"21.60",1.466,3.648333,
"21.65",1.471,3.657,
"21.70",1.474,3.665,
"21.75",1.48,3.673667,
"21.80",1.483,3.682,
"21.85",1.487,3.690333,
"21.90",1.49,3.698667,
"21.95",1.493,3.707,
"22.00",1.497,3.715333,
"22.05",1.503,3.723667,
"22.10",1.506,3.732,
"22.15",1.51,3.740333,
"22.20",1.513,3.748667,
"22.25",1.518,3.757,
"22.30",1.521,3.765333,
"22.35",1.525,3.773667,
"22.40",1.53,3.782,
"22.45",1.536,3.790333,
"22.50",1.539,3.798667,
"22.55",1.543,3.807,
"22.60",1.547,3.815333,
"22.65",1.552,3.823667,
"22.70",1.556,3.832,
"22.75",1.559,3.840333,
"22.80",1.563,3.848333,
"22.85",1.567,3.856667,
"22.90",1.57,3.865,
"22.95",1.575,3.873333,
"23.00",1.578,3.881667,
"23.05",1.581,3.89,
"23.10",1.586,3.898333,
"23.15",1.588,3.906667,
"23.20",1.593,3.915,
"23.25",1.597,3.923333,
"23.30",1.602,3.931667,
"23.35",1.606,3.94,
"23.40",1.611,3.948333,
"23.45",1.616,3.956667,
"23.50",1.621,3.965,
"23.55",1.625,3.973333,
"23.60",1.629,3.981667,
"23.65",1.634,3.99,
"23.70",1.638,3.998333,
"23.75",1.643,4.007,
"23.80",1.647,4.015333,
"23.85",1.652,4.023334,
"23.90",1.656,4.032,
"23.95",1.661,4.040333,
"24.00",1.666,4.048333,
"24.05",1.671,4.056667,
"24.10",1.674,4.065333,
"24.15",1.677,4.073667,
"24.20",1.682,4.082,
"24.25",1.686,4.09,
"24.30",1.688,4.098333,
"24.35",1.693,4.106667,
"24.40",1.698,4.115,
"24.45",1.705,4.123333,
"24.50",1.707,4.131667,
"24.55",1.713,4.14,
"24.60",1.718,4.148334,
"24.65",1.723,4.156667,
"24.70",1.725,4.165,
"24.75",1.731,4.173333,
"24.80",1.736,4.181667,
"24.85",1.74,4.19,
"24.90",1.744,4.198333,
"24.95",1.747,4.206666,
"25.00",1.752,4.215,
"25.05",1.757,4.223333,
"25.10",1.761,4.231667,
"25.15",1.768,4.24,
"25.20",1.772,4.248333,
"25.25",1.777,4.256667,
"25.30",1.781,4.265,
"25.35",1.784,4.273667,
"25.40",1.787,4.281667,
"25.45",1.793,4.29,
"25.50",1.797,4.298333,
"25.55",1.802,4.306667,
"25.60",1.808,4.315,
"25.65",1.814,4.323333,
"25.70",1.817,4.331666,
"25.75",1.82,4.34,
"25.80",1.824,4.348333,
"25.85",1.829,4.357,
"25.90",1.833,4.365334,
"25.95",1.839,4.373333,
"26.00",1.845,4.381667,
"26.05",1.85,4.39,
"26.10",1.854,4.398667,
"26.15",1.858,4.407,
"26.20",1.863,4.415333,
"26.25",1.868,4.423666,
"26.30",1.873,4.431667,
"26.35",1.878,4.440333,
"26.40",1.882,4.448333,
"26.45",1.888,4.456666,
"26.50",1.891,4.465333,
"26.55",1.896,4.473333,
"26.60",1.901,4.481667,
"26.65",1.907,4.490334,
"26.70",1.911,4.498667,
"26.75",1.916,4.506667,
"26.80",1.922,4.515,
"26.85",1.927,4.523334,
"26.90",1.931,4.531667,
"26.95",1.934,4.54,
"27.00",1.939,4.548333,
"27.05",1.945,4.556667,
"27.10",1.949,4.565,
"27.15",1.955,4.573333,
"27.20",1.961,4.581666,
"27.25",1.967,4.59,
"27.30",1.971,4.598333,
"27.35",1.975,4.606667,
"27.40",1.981,4.615,
"27.45",1.985,4.623333,
"27.50",1.988,4.631667,
"27.55",1.994,4.64,
"27.60",1.999,4.648334,
"27.65",2.006,4.656667,
"27.70",2.01,4.665,
"27.75",2.015,4.673333,
"27.80",2.022,4.682,
"27.85",2.028,4.690333,
"27.90",2.031,4.698667,
"27.95",2.036,4.707,
"28.00",2.04,4.715,
"28.05",2.044,4.723333,
"28.10",2.048,4.731667,
"28.15",2.053,4.740334,
"28.20",2.057,4.748333,
"28.25",2.063,4.756667,
"28.30",2.069,4.765,
"28.35",2.074,4.773334,
"28.40",2.081,4.781667,
"28.45",2.086,4.79,
"28.50",2.09,4.798333,
"28.55",2.095,4.806667,
"28.60",2.099,4.815,
"28.65",2.106,4.823667,
"28.70",2.112,4.832,
"28.75",2.117,4.84,
"28.80",2.123,4.848333,
"28.85",2.129,4.857,
"28.90",2.134,4.865334,
"28.95",2.139,4.873333,
"29.00",2.145,4.881667,
"29.05",2.151,4.890333,
"29.10",2.155,4.898667,
"29.15",2.161,4.907,
"29.20",2.164,4.915333,
"29.25",2.17,4.923666,
"29.30",2.174,4.932,
"29.35",2.178,4.940333,
"29.40",2.185,4.948667,
"29.45",2.191,4.957,
"29.50",2.197,4.965333,
"29.55",2.202,4.973667,
"29.60",2.208,4.982,
"29.65",2.213,4.990334,
"29.70",2.216,4.998667,
"29.75",2.222,5.007,
"29.80",2.227,5.015333,
"29.85",2.233,5.023667,
"29.90",2.238,5.032,
"29.95",2.242,5.040333,
"30.00",2.247,5.048666,
"30.05",2.253,5.057,
"30.10",2.257,5.065333,
"30.15",2.264,5.073667,
"30.20",2.269,5.082,
"30.25",2.276,5.090333,
"30.30",2.282,5.098667,
"30.35",2.287,5.107,
"30.40",2.294,5.115334,
"30.45",2.299,5.123667,
"30.50",2.305,5.132,
"30.55",2.311,5.140333,
"30.60",2.316,5.148667,
"30.65",2.321,5.157,
"30.70",2.326,5.165333,
"30.75",2.333,5.173666,
"30.80",2.339,5.182,
"30.85",2.346,5.190333,
"30.90",2.352,5.198667,
"30.95",2.356,5.207,
"31.00",2.361,5.215333,
"31.05",2.366,5.223667,
"31.10",2.37,5.232,
"31.15",2.376,5.240334,
"31.20",2.382,5.248667,
"31.25",2.387,5.257,
"31.30",2.394,5.265333,
"31.35",2.4,5.273667,
"31.40",2.407,5.282,
"31.45",2.411,5.290333,
"31.50",2.417,5.298666,
"31.55",2.422,5.307,
"31.60",2.428,5.315333,
"31.65",2.435,5.323667,
"31.70",2.44,5.332,
"31.75",2.444,5.340333,
"31.80",2.451,5.348667,
"31.85",2.457,5.357,
"31.90",2.463,5.365334,
"31.95",2.47,5.373667,
"32.00",2.475,5.382,
"32.05",2.48,5.390333,
"32.10",2.486,5.398667,
"32.15",2.49,5.407,
"32.20",2.496,5.415333,
"32.25",2.503,5.423666,
"32.30",2.508,5.432,
"32.35",2.514,5.440333,
"32.40",2.52,5.448667,
"32.45",2.526,5.457,
"32.50",2.533,5.465333,
"32.55",2.539,5.473667,
"32.60",2.546,5.482,
"32.65",2.552,5.490334,
"32.70",2.557,5.498667,
"32.75",2.563,5.507,
"32.80",2.569,5.515333,
"32.85",2.574,5.523667,
"32.90",2.581,5.532,
"32.95",2.587,5.540333,
"33.00",2.592,5.548333,
"33.05",2.6,5.557,
"33.10",2.604,5.565333,
"33.15",2.611,5.573667,
"33.20",2.618,5.582,
"33.25",2.624,5.590333,
"33.30",2.631,5.598667,
"33.35",2.636,5.607,
"33.40",2.641,5.615334,
"33.45",2.648,5.623333,
"33.50",2.653,5.632,
"33.55",2.66,5.640333,
"33.60",2.667,5.648667,
"33.65",2.674,5.657,
"33.70",2.68,5.665333,
"33.75",2.687,5.673666,
"33.80",2.692,5.682,
"33.85",2.698,5.690333,
"33.90",2.704,5.698667,
"33.95",2.709,5.706666,
"34.00",2.716,5.715333,
"34.05",2.722,5.723667,
"34.10",2.728,5.732,
"34.15",2.735,5.740334,
"34.20",2.741,5.748667,
"34.25",2.748,5.757,
"34.30",2.755,5.765333,
"34.35",2.761,5.773667,
"34.40",2.768,5.782,
"34.45",2.775,5.790333,
"34.50",2.781,5.798666,
"34.55",2.787,5.807,
"34.60",2.794,5.815333,
"34.65",2.8,5.823667,
"34.70",2.806,5.832,
"34.75",2.813,5.84,
"34.80",2.819,5.848333,
"34.85",2.825,5.857,
"34.90",2.832,5.865334,
"34.95",2.839,5.873667,
"35.00",2.846,5.882,
"35.05",2.853,5.890333,
"35.10",2.858,5.898667,
"35.15",2.865,5.907,
"35.20",2.872,5.915333,
"35.25",2.879,5.923666,
"35.30",2.884,5.932,
"35.35",2.89,5.940333,
"35.40",2.895,5.948667,
"35.45",2.901,5.957,
"35.50",2.908,5.965333,
"35.55",2.915,5.973667,
"35.60",2.922,5.982,
"35.65",2.928,5.990334,
"35.70",2.934,5.998667,
"35.75",2.94,6.007,
"35.80",2.945,6.015333,
"35.85",2.952,6.023667,
"35.90",2.959,6.032,
"35.95",2.965,6.040333,
"36.00",2.972,6.048666,
