"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"21.05",2.404,3.559333,
"21.10",2.408,3.567667,
"21.15",2.414,3.576,
"21.20",2.417,3.584333,
"21.25",2.421,3.592667,
"21.30",2.426,3.601,
"21.35",2.43,3.609,
"21.40",2.435,3.617667,
"21.45",2.44,3.626,
"21.50",2.443,3.634333,
"21.55",2.447,3.642667,
"21.60",2.451,3.650667,
"21.65",2.457,3.659,
"21.70",2.463,3.667333,
"21.75",2.467,3.675667,
"21.80",2.469,3.684,
"21.85",2.472,3.692333,
"21.90",2.476,3.700667,
"21.95",2.48,3.709,
"22.00",2.486,3.717333,
"22.05",2.491,3.725667,
"22.10",2.496,3.734,
"22.15",2.501,3.742333,
"22.20",2.504,3.750667,
"22.25",2.508,3.759,
"22.30",2.514,3.767333,
"22.35",2.517,3.775667,
"22.40",2.522,3.784,
"22.45",2.527,3.792333,
"22.50",2.533,3.801,
"22.55",2.535,3.809333,
"22.60",2.54,3.817667,
"22.65",2.544,3.826,
"22.70",2.546,3.834333,
"22.75",2.546,3.842333,
"22.80",2.549,3.850667,
"22.85",2.552,3.859333,
"22.90",2.555,3.867667,
"22.95",2.552,3.875667,
"23.00",2.557,3.884,
"23.05",2.562,3.892333,
"23.10",2.567,3.900667,
"23.15",2.571,3.909,
"23.20",2.576,3.917333,
"23.25",2.58,3.925667,
"23.30",2.585,3.934,
"23.35",2.589,3.942333,
"23.40",2.594,3.950667,
"23.45",2.598,3.959,
"23.50",2.604,3.967333,
"23.55",2.608,3.975667,
"23.60",2.612,3.984,
"23.65",2.617,3.992333,
"23.70",2.622,4.000667,
"23.75",2.625,4.009,
"23.80",2.629,4.017333,
"23.85",2.634,4.025666,
"23.90",2.64,4.034,
"23.95",2.644,4.042333,
"24.00",2.648,4.050666,
"24.05",2.653,4.059,
"24.10",2.658,4.067333,
"24.15",2.661,4.076,
"24.20",2.666,4.084333,
"24.25",2.67,4.092667,
"24.30",2.675,4.100667,
"24.35",2.678,4.109333,
"24.40",2.682,4.117666,
"24.45",2.687,4.126,
"24.50",2.693,4.134333,
"24.55",2.698,4.142666,
"24.60",2.702,4.151,
"24.65",2.705,4.159333,
"24.70",2.709,4.167666,
"24.75",2.714,4.176,
"24.80",2.719,4.184333,
"24.85",2.725,4.192667,
"24.90",2.729,4.201,
"24.95",2.732,4.209333,
"25.00",2.738,4.217667,
"25.05",2.742,4.226,
"25.10",2.746,4.234333,
"25.15",2.751,4.242666,
"25.20",2.755,4.251,
"25.25",2.761,4.259333,
"25.30",2.766,4.267666,
"25.35",2.771,4.275666,
"25.40",2.775,4.284333,
"25.45",2.778,4.292666,
"25.50",2.782,4.300666,
"25.55",2.786,4.309,
"25.60",2.79,4.317333,
"25.65",2.795,4.325666,
"25.70",2.8,4.334,
"25.75",2.806,4.342333,
"25.80",2.81,4.351,
"25.85",2.814,4.359333,
"25.90",2.819,4.367666,
"25.95",2.822,4.375667,
"26.00",2.826,4.384,
"26.05",2.831,4.392666,
"26.10",2.837,4.401,
"26.15",2.841,4.409,
"26.20",2.845,4.417666,
"26.25",2.85,4.426,
"26.30",2.855,4.434,
"26.35",2.859,4.442333,
"26.40",2.863,4.451,
"26.45",2.867,4.459333,
"26.50",2.872,4.467667,
"26.55",2.876,4.476,
"26.60",2.881,4.484333,
"26.65",2.886,4.492666,
"26.70",2.892,4.501,
"26.75",2.897,4.509333,
