"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"16.50",1.983,2.801666,
"16.55",1.988,2.81,
"16.60",1.992,2.818333,
"16.65",1.997,2.826667,
"16.70",2.001,2.835,
"16.75",2.003,2.843333,
"16.80",2.007,2.851667,
"16.85",2.01,2.86,
"16.90",2.013,2.868333,
"16.95",2.018,2.876667,
"17.00",2.022,2.885,
"17.05",2.026,2.893333,
"17.10",2.029,2.901667,
"17.15",2.034,2.91,
"17.20",2.038,2.918333,
"17.25",2.041,2.926666,
"17.30",2.044,2.935,
"17.35",2.048,2.943333,
"17.40",2.051,2.951667,
"17.45",2.055,2.96,
"17.50",2.059,2.968333,
"17.55",2.062,2.976667,
"17.60",2.066,2.985,
"17.65",2.069,2.993333,
"17.70",2.073,3.001667,
"17.75",2.078,3.01,
"17.80",2.082,3.018333,
"17.85",2.087,3.026667,
"17.90",2.09,3.035,
"17.95",2.093,3.043333,
"18.00",2.098,3.051666,
"18.05",2.101,3.06,
"18.10",2.105,3.068333,
"18.15",2.107,3.076667,
"18.20",2.111,3.085,
"18.25",2.115,3.093333,
"18.30",2.119,3.101667,
"18.35",2.124,3.11,
"18.40",2.127,3.118333,
"18.45",2.132,3.126667,
"18.50",2.136,3.135,
"18.55",2.14,3.143333,
"18.60",2.145,3.152,
"18.65",2.147,3.16,
"18.70",2.151,3.168667,
"18.75",2.155,3.176666,
"18.80",2.159,3.185,
"18.85",2.163,3.193333,
"18.90",2.168,3.201667,
"18.95",2.171,3.21,
"19.00",2.174,3.218667,
"19.05",2.177,3.226667,
"19.10",2.18,3.235,
"19.15",2.183,3.243333,
"19.20",2.188,3.251667,
"19.25",2.192,3.26,
"19.30",2.196,3.268333,
"19.35",2.201,3.276667,
"19.40",2.204,3.285,
"19.45",2.208,3.293333,
"19.50",2.212,3.301666,
"19.55",2.215,3.31,
"19.60",2.219,3.318333,
"19.65",2.224,3.326667,
"19.70",2.228,3.335,
"19.75",2.233,3.343333,
"19.80",2.237,3.351667,
"19.85",2.241,3.36,
"19.90",2.244,3.368333,
"19.95",2.248,3.376667,
"20.00",2.251,3.385,
"20.05",2.254,3.393333,
"20.10",2.257,3.401667,
"20.15",2.26,3.41,
"20.20",2.263,3.418333,
"20.25",2.267,3.426666,
"20.30",2.272,3.435,
"20.35",2.275,3.443333,
"20.40",2.28,3.451667,
"20.45",2.284,3.46,
"20.50",2.288,3.468333,
"20.55",2.293,3.476667,
"20.60",2.297,3.485,
"20.65",2.301,3.493333,
"20.70",2.306,3.501667,
"20.75",2.308,3.51,
"20.80",2.311,3.518333,
"20.85",2.314,3.526667,
"20.90",2.318,3.535,
"20.95",2.322,3.543333,
"21.00",2.327,3.551666,
"21.05",2.33,3.56,
"21.10",2.333,3.568333,
"21.15",2.337,3.576667,
"21.20",2.341,3.585,
"21.25",2.345,3.593333,
"21.30",2.348,3.601667,
"21.35",2.351,3.61,
"21.40",2.355,3.618333,
"21.45",2.359,3.626667,
"21.50",2.364,3.635,
"21.55",2.367,3.643333,
"21.60",2.37,3.651667,
"21.65",2.372,3.66,
"21.70",2.376,3.668333,
"21.75",2.38,3.676666,
"21.80",2.385,3.685,
"21.85",2.387,3.693333,
"21.90",2.391,3.701667,
"21.95",2.396,3.71,
"22.00",2.401,3.718333,
"22.05",2.404,3.726667,
"22.10",2.409,3.735,
"22.15",2.413,3.743333,
"22.20",2.417,3.751667,
"22.25",2.42,3.76,
"22.30",2.425,3.768333,
"22.35",2.428,3.776667,
"22.40",2.429,3.785,
"22.45",2.433,3.793333,
"22.50",2.437,3.801666,
"22.55",2.441,3.81,
"22.60",2.445,3.818333,
"22.65",2.448,3.826667,
"22.70",2.452,3.835,
"22.75",2.455,3.843333,
"22.80",2.459,3.851667,
"22.85",2.463,3.86,
"22.90",2.466,3.868333,
"22.95",2.469,3.876667,
"23.00",2.472,3.885,
"23.05",2.474,3.893333,
"23.10",2.477,3.901667,
"23.15",2.482,3.91,
"23.20",2.486,3.918333,
"23.25",2.491,3.926666,
"23.30",2.496,3.935,
"23.35",2.5,3.943333,
"23.40",2.504,3.951667,
"23.45",2.506,3.96,
"23.50",2.51,3.968333,
"23.55",2.514,3.976667,
"23.60",2.517,3.985,
"23.65",2.52,3.993333,
"23.70",2.522,4.001667,
"23.75",2.525,4.01,
"23.80",2.529,4.018333,
"23.85",2.533,4.026667,
"23.90",2.539,4.035,
"23.95",2.542,4.043334,
"24.00",2.546,4.051667,
"24.05",2.549,4.06,
"24.10",2.553,4.068334,
"24.15",2.558,4.076667,
"24.20",2.561,4.085,
"24.25",2.565,4.093334,
"24.30",2.57,4.101667,
"24.35",2.575,4.11,
"24.40",2.58,4.118333,
"24.45",2.584,4.126667,
"24.50",2.587,4.135,
"24.55",2.59,4.143333,
"24.60",2.593,4.151667,
"24.65",2.597,4.16,
"24.70",2.6,4.168334,
"24.75",2.604,4.176667,
"24.80",2.609,4.185,
"24.85",2.613,4.193334,
"24.90",2.617,4.201667,
"24.95",2.62,4.21,
"25.00",2.624,4.218334,
"25.05",2.627,4.226667,
"25.10",2.631,4.235,
"25.15",2.636,4.243333,
"25.20",2.641,4.251667,
"25.25",2.644,4.26,
"25.30",2.648,4.268333,
"25.35",2.652,4.276667,
"25.40",2.656,4.285,
"25.45",2.659,4.293334,
"25.50",2.664,4.301667,
"25.55",2.669,4.31,
"25.60",2.673,4.318334,
"25.65",2.676,4.326667,
"25.70",2.68,4.335,
"25.75",2.684,4.343334,
"25.80",2.688,4.351667,
"25.85",2.692,4.359667,
"25.90",2.695,4.368333,
"25.95",2.699,4.376667,
"26.00",2.703,4.385,
"26.05",2.707,4.393333,
"26.10",2.711,4.401667,
"26.15",2.715,4.41,
"26.20",2.719,4.418334,
"26.25",2.722,4.426667,
"26.30",2.726,4.435,
"26.35",2.73,4.443334,
"26.40",2.734,4.451667,
"26.45",2.738,4.46,
"26.50",2.743,4.468334,
"26.55",2.748,4.476667,
"26.60",2.752,4.485,
"26.65",2.756,4.493333,
"26.70",2.76,4.501667,
"26.75",2.763,4.51,
"26.80",2.768,4.518333,
"26.85",2.77,4.526667,
"26.90",2.775,4.535,
"26.95",2.78,4.543334,
"27.00",2.784,4.551667,
"27.05",2.788,4.56,
"27.10",2.792,4.568334,
"27.15",2.795,4.576667,
"27.20",2.8,4.585,
"27.25",2.805,4.593334,
"27.30",2.81,4.601667,
"27.35",2.815,4.61,
"27.40",2.819,4.618333,
"27.45",2.823,4.626667,
"27.50",2.826,4.635,
"27.55",2.83,4.643333,
"27.60",2.835,4.651667,
"27.65",2.839,4.66,
"27.70",2.843,4.668334,
"27.75",2.846,4.676667,
"27.80",2.85,4.685,
"27.85",2.854,4.693334,
"27.90",2.859,4.701667,
"27.95",2.863,4.71,
"28.00",2.868,4.718334,
"28.05",2.873,4.726667,
"28.10",2.877,4.735,
"28.15",2.88,4.743333,
"28.20",2.883,4.751667,
"28.25",2.887,4.76,
"28.30",2.891,4.768333,
"28.35",2.896,4.776333,
"28.40",2.9,4.785,
"28.45",2.904,4.793334,
"28.50",2.909,4.801667,
"28.55",2.913,4.81,
"28.60",2.918,4.818334,
"28.65",2.92,4.826667,
"28.70",2.925,4.835,
"28.75",2.93,4.843334,
"28.80",2.934,4.851667,
"28.85",2.938,4.86,
"28.90",2.943,4.868333,
"28.95",2.947,4.876667,
"29.00",2.95,4.885,
"29.05",2.955,4.893333,
"29.10",2.958,4.901667,
"29.15",2.963,4.91,
"29.20",2.968,4.918334,
"29.25",2.973,4.926667,
"29.30",2.977,4.935,
"29.35",2.981,4.943334,
"29.40",2.986,4.951667,
"29.45",2.99,4.96,
"29.50",2.995,4.968334,
"29.55",2.997,4.976667,
"29.60",3,4.985,
"29.65",3.003,4.993333,
"29.70",3.007,5.001667,
"29.75",3.013,5.01,
"29.80",3.017,5.018333,
"29.85",3.022,5.026667,
"29.90",3.026,5.035,
"29.95",3.029,5.043334,
"30.00",3.033,5.051667,
"30.05",3.035,5.06,
"30.10",3.039,5.068334,
"30.15",3.043,5.076667,
"30.20",3.048,5.085,
"30.25",3.053,5.093334,
"30.30",3.057,5.101667,
"30.35",3.063,5.11,
"30.40",3.067,5.118333,
"30.45",3.071,5.126667,
"30.50",3.076,5.135,
"30.55",3.079,5.143333,
"30.60",3.084,5.151667,
"30.65",3.088,5.16,
"30.70",3.092,5.168334,
"30.75",3.096,5.176667,
"30.80",3.1,5.185,
"30.85",3.103,5.193334,
"30.90",3.107,5.201667,
"30.95",3.111,5.21,
"31.00",3.116,5.218334,
"31.05",3.12,5.226667,
"31.10",3.125,5.235,
"31.15",3.128,5.243333,
"31.20",3.133,5.251667,
"31.25",3.137,5.26,
"31.30",3.142,5.268667,
"31.35",3.147,5.276667,
"31.40",3.151,5.285334,
"31.45",3.155,5.293667,
"31.50",3.16,5.302,
"31.55",3.165,5.310334,
"31.60",3.171,5.318334,
"31.65",3.175,5.326667,
"31.70",3.18,5.335,
"31.75",3.184,5.343334,
"31.80",3.187,5.351667,
"31.85",3.19,5.36,
"31.90",3.195,5.368333,
"31.95",3.199,5.376667,
"32.00",3.203,5.385,
"32.05",3.207,5.393333,
"32.10",3.211,5.401667,
"32.15",3.216,5.41,
"32.20",3.221,5.418334,
"32.25",3.225,5.426667,
"32.30",3.229,5.435,
"32.35",3.233,5.443334,
"32.40",3.237,5.451667,
"32.45",3.241,5.46,
"32.50",3.246,5.468334,
"32.55",3.251,5.476667,
"32.60",3.256,5.485,
"32.65",3.259,5.493333,
"32.70",3.263,5.501667,
"32.75",3.268,5.51,
"32.80",3.273,5.518333,
"32.85",3.278,5.526667,
"32.90",3.283,5.535,
"32.95",3.287,5.543334,
"33.00",3.291,5.551667,
"33.05",3.295,5.56,
"33.10",3.299,5.568334,
"33.15",3.304,5.576667,
"33.20",3.31,5.585,
"33.25",3.315,5.593334,
"33.30",3.321,5.601667,
"33.35",3.325,5.61,
"33.40",3.329,5.618333,
"33.45",3.334,5.626667,
"33.50",3.338,5.635,
"33.55",3.341,5.643333,
"33.60",3.345,5.651667,
"33.65",3.349,5.66,
"33.70",3.353,5.668334,
"33.75",3.359,5.676667,
"33.80",3.365,5.685,
